id,match_id,competition,season_id,minute,player,team,shot_outcome,shot_type,shot_body_part,shot_technique,shot_statsbomb_xg,under_pressure,shot_first_time,x,y,gol,shot_distance,shot_angle
67b9cbde-0eb7-4800-9bfe-c2ce1ad406a6,22912,Champions League,4,9,Moussa Sissoko,Tottenham Hotspur,Off T,Open Play,Right Foot,Normal,0.026188651,1,0,91.9,43.1,0,28.270479302622366,16.014551220145876
08c3746b-a125-4adb-991e-c8053578451a,22912,Champions League,4,16,Trent Alexander-Arnold,Liverpool,Off T,Open Play,Right Foot,Normal,0.0062032556,0,0,90.2,59.3,0,35.50394344294729,10.844113534449761
8fb3106d-10fb-42c6-bcf6-2ea34c7ff9a3,22912,Champions League,4,20,Mohamed Salah,Liverpool,Blocked,Open Play,Left Foot,Normal,0.03979926,0,0,95.2,47.2,0,25.824019826510355,16.952170182285254
4004264d-14a1-4e0d-b01d-a5d025e26c17,22912,Champions League,4,21,Mohamed Salah,Liverpool,Wayward,Open Play,Left Foot,Normal,0.007077651,0,0,113.0,59.5,0,20.71834935510066,7.71721172288152
ac439699-4dde-42dd-9f67-dd9ef6b6e885,22912,Champions League,4,37,Andrew Robertson,Liverpool,Saved,Open Play,Left Foot,Normal,0.0091631785,0,0,98.4,20.4,0,29.167104758614624,11.695906258804703
8f904ef7-277c-4da9-9508-758c51af8a1f,22912,Champions League,4,38,Mohamed Salah,Liverpool,Off T,Open Play,Right Foot,Volley,0.038274758,0,1,97.6,37.4,0,22.55038802326914,19.993567505893168
25e13a1a-af67-47d7-b179-c0a6328f6d03,22912,Champions League,4,41,Jordan Brian Henderson,Liverpool,Blocked,Open Play,Right Foot,Normal,0.018781843,0,0,89.0,47.9,0,31.990779921721195,13.829839192845535
35d86371-56e1-4f3f-a3c9-f4a9b1bb1e32,22912,Champions League,4,41,Mohamed Salah,Liverpool,Blocked,Open Play,Left Foot,Half Volley,0.021911133,0,0,94.0,31.3,0,27.41696555054917,15.787071738904944
1c2f8976-cb1e-41d2-90a8-4c587306d4bf,22912,Champions League,4,45,Christian Dannemann Eriksen,Tottenham Hotspur,Off T,Open Play,Left Foot,Normal,0.045138687,1,0,96.1,41.6,0,23.953496613229568,18.9213881159733
a0270fc6-79b0-4054-b570-dfa274e171a0,22912,Champions League,4,52,Fábio Henrique Tavares,Liverpool,Blocked,Open Play,Right Foot,Normal,0.020487793,1,0,88.6,39.0,0,31.415919531345892,14.50512570582334
88e73cb6-8cde-4fab-95f6-9a7d7d9b1234,22912,Champions League,4,53,Mohamed Salah,Liverpool,Blocked,Open Play,Left Foot,Normal,0.046969783,0,0,110.2,52.7,0,16.041508657230466,17.99723681511676
a8b0c66e-51f0-4b76-a991-2fe3f4a8c48e,22912,Champions League,4,53,Bamidele Alli,Tottenham Hotspur,Blocked,Open Play,Right Foot,Normal,0.11269027,0,0,110.8,49.4,0,13.152946437965907,25.11670555770476
dfffee9b-6c44-40b2-aa8b-408ffb592951,22912,Champions League,4,56,Danny Rose,Tottenham Hotspur,Blocked,Open Play,Left Foot,Half Volley,0.020857124,1,1,101.6,25.6,0,23.36493098641638,15.52411137179163
e3ae0a6b-4b2d-4738-8c67-61fe693430a4,22912,Champions League,4,57,Jan Vertonghen,Tottenham Hotspur,Off T,Open Play,Head,Normal,0.057148643,1,0,110.7,50.3,0,13.877319625921999,22.847579162007936
78e0292d-efae-43fc-b02c-77d0d5bddb6e,22912,Champions League,4,60,Christian Dannemann Eriksen,Tottenham Hotspur,Blocked,Open Play,Right Foot,Normal,0.022679387,0,0,92.1,46.7,0,28.693204770467872,15.454905516310076
40332dc4-d7f9-4716-8e44-1d3f75ff685b,22912,Champions League,4,68,James Philip Milner,Liverpool,Off T,Open Play,Left Foot,Normal,0.044091757,0,0,103.1,45.9,0,17.90027932742951,23.94712004159267
89bcf4f1-7cdd-4cc0-95e7-60ed13ccec3a,22912,Champions League,4,72,Bamidele Alli,Tottenham Hotspur,Saved,Open Play,Right Foot,Lob,0.06948169,0,1,106.0,27.2,0,18.969449122207003,18.042134252867534
834c48aa-ba51-481c-a5b4-3f91f87b1db4,22912,Champions League,4,78,Bamidele Alli,Tottenham Hotspur,Off T,Open Play,Head,Normal,0.1563633,1,0,113.4,37.4,0,7.093659140387275,56.976133035596035
1118eeda-cde7-4662-af23-889052eb24e8,22912,Champions League,4,79,Heung-Min Son,Tottenham Hotspur,Saved,Open Play,Right Foot,Normal,0.027245786,1,0,90.8,44.9,0,29.60827587010092,15.185527475506557
2d031ac5-91ad-4e51-92c5-3a36b4ed1143,22912,Champions League,4,79,Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Saved,Open Play,Right Foot,Normal,0.07394664,1,0,106.2,38.6,0,13.870832707519758,32.04040551376879
a5b2497f-ad15-48e5-a187-673d5c9befe9,22912,Champions League,4,80,Heung-Min Son,Tottenham Hotspur,Saved,Open Play,Left Foot,Normal,0.040406317,1,0,94.7,36.9,0,25.489213404889526,17.713172130783065
f3172c1f-4234-4588-bad0-3230d3b43f57,22912,Champions League,4,82,Jordan Brian Henderson,Liverpool,Off T,Open Play,Right Foot,Half Volley,0.026962453,0,0,93.6,53.4,0,29.60608045655487,13.78970251499309
7af96bd6-9fe3-4de3-9b91-c000e7a36eca,22912,Champions League,4,84,Christian Dannemann Eriksen,Tottenham Hotspur,Saved,Free Kick,Right Foot,Normal,0.008574429,0,0,104.0,16.9,0,28.1,9.394932274891497
697d9519-480f-4b5c-8e6f-26519eea34e7,22912,Champions League,4,84,Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Blocked,Open Play,Right Foot,Volley,0.12961794,0,0,112.2,42.0,0,8.052328855678955,51.94998718585082
b59370eb-a6e7-47e6-abc1-0f8f15d33b47,22912,Champions League,4,86,Virgil van Dijk,Liverpool,Blocked,Open Play,Right Foot,Volley,0.061952036,0,1,106.0,38.9,0,14.04314779527724,31.7188615182645
cca34ecd-9dbc-44a1-94db-f244aba90b2f,22912,Champions League,4,86,Divock Okoth Origi,Liverpool,Goal,Open Play,Left Foot,Normal,0.077972755,0,0,106.1,31.6,1,16.240997506311,24.17070205876616
c32e88ca-f722-4dd1-a346-30a66e2b428d,22912,Champions League,4,91,Danny Rose,Tottenham Hotspur,Saved,Open Play,Right Foot,Normal,0.026976045,0,0,96.9,27.2,0,26.409278672466613,15.172915644759362
56488ac2-014c-46f8-a2f6-3e20f2e74d48,22912,Champions League,4,92,Heung-Min Son,Tottenham Hotspur,Saved,Open Play,Left Foot,Normal,0.05625648,0,0,104.5,24.8,0,21.70921463342237,15.235204777200332
39be210f-9f22-4c0e-bdc1-aedba8e16911,22912,Champions League,4,92,Harry Kane,Tottenham Hotspur,Saved,Open Play,Left Foot,Normal,0.05069226,0,0,104.1,24.7,0,22.065810658119954,15.116039482383034
682270cc-4bc4-4952-8f91-d3c5a704a691,18245,Champions League,1,2,Georginio Wijnaldum,Liverpool,Blocked,Open Play,Right Foot,Normal,0.03639871,0,0,98.1,52.1,0,25.020391683584815,16.024261656854474
9f5aa3eb-3bed-4bc0-97a5-bb8444b235b9,18245,Champions League,1,5,Mohamed Salah,Liverpool,Blocked,Open Play,Left Foot,Normal,0.027975515,1,1,96.6,51.5,0,26.073166282597906,15.748898346426744
399ac143-5f7b-4080-8c0b-3c18435d7fc1,18245,Champions League,1,7,Roberto Firmino Barbosa de Oliveira,Liverpool,Off T,Open Play,Head,Normal,0.07536108,0,0,112.1,30.6,0,12.278843593759149,25.12409340414542
660d9d98-46b6-4b5e-9c9a-435d63142c93,18245,Champions League,1,10,Marcelo Vieira da Silva Júnior,Real Madrid,Off T,Open Play,Left Foot,Normal,0.023375953,0,0,94.5,26.9,0,28.66810073932349,14.205751451275148
fe6c7f60-2ff0-4077-882e-b045c8abc7c3,18245,Champions League,1,13,James Philip Milner,Liverpool,Blocked,Open Play,Left Foot,Normal,0.0437719,0,1,101.2,30.6,0,21.019038988498018,19.454111044982742
eda7e108-2479-46f2-9cd0-a0bc2939e352,18245,Champions League,1,13,Mohamed Salah,Liverpool,Blocked,Open Play,Left Foot,Normal,0.06565269,0,0,104.5,41.1,0,15.538983235720412,28.810208820121105
c36dfe04-2f8e-48f0-8df6-1c4d0b93a16e,18245,Champions League,1,13,Sadio Mané,Liverpool,Blocked,Open Play,Right Foot,Normal,0.057769474,1,0,103.7,35.9,0,16.807736313971606,26.07277254411706
3e93f456-9971-4a33-9b10-ee9961410a32,18245,Champions League,1,14,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Off T,Open Play,Right Foot,Normal,0.012568896,0,0,111.7,58.7,0,20.45922774691166,9.365825190087307
9def9ed2-52f0-496b-8ae8-f4c5a97c2d8a,18245,Champions League,1,17,Virgil van Dijk,Liverpool,Off T,Open Play,Head,Normal,0.24867696,0,0,116.5,37.1,0,4.545327270945403,80.55095179372722
20b934f1-9afa-401d-9a16-f97fea2b80d9,18245,Champions League,1,22,Roberto Firmino Barbosa de Oliveira,Liverpool,Blocked,Open Play,Right Foot,Normal,0.083349325,0,0,105.7,41.4,0,14.368368035375484,30.992505468535928
6711367a-6855-4914-903e-a5e19771429c,18245,Champions League,1,22,Trent Alexander-Arnold,Liverpool,Saved,Open Play,Right Foot,Normal,0.03727715,0,0,106.4,55.3,0,20.470710783946895,15.106461916926587
e8c20962-0eef-4066-97ce-dcaad4f70b52,18245,Champions League,1,31,Luka Modrić,Real Madrid,Blocked,Open Play,Right Foot,Normal,0.03428409,0,0,107.1,53.2,0,18.456706098326435,17.634461605761427
02f0755f-76cf-4d30-8062-369dc9509bdd,18245,Champions League,1,32,Karim Benzema,Real Madrid,Blocked,Open Play,Right Foot,Normal,0.0959495,0,0,108.8,32.4,0,13.535139452550908,28.18619765436406
6cb4171b-90e6-4473-831e-df7a2da29f28,18245,Champions League,1,42,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Saved,Open Play,Head,Normal,0.1714123,1,0,112.7,39.9,0,7.300684899377589,57.43368528173448
93c40040-ab9a-4549-8f0e-46c5c1c8e9cd,18245,Champions League,1,44,José Ignacio Fernández Iglesias,Real Madrid,Off T,Open Play,Right Foot,Volley,0.048763823,0,1,110.3,54.4,0,17.362315513778686,15.208402831529655
6f994944-70fc-4a30-acca-315e3fede0bb,18245,Champions League,1,47,Karim Benzema,Real Madrid,Off T,Open Play,Right Foot,Normal,0.021335443,1,0,93.6,27.5,0,29.20975864330276,14.158398062836744
142e18c8-316a-4f9f-a0f8-3c41549ad1c3,18245,Champions League,1,47,Francisco Román Alarcón Suárez,Real Madrid,Post,Open Play,Right Foot,Half Volley,0.12395585,0,1,105.9,35.6,0,14.770578864756784,29.15917061237134
7654fe57-734f-45d8-bc83-ab940cd37c45,18245,Champions League,1,50,Karim Benzema,Real Madrid,Goal,Open Play,Right Foot,Volley,0.62239987,0,1,103.7,46.4,1,17.511424842085233,24.163369387018747
30a872eb-fe88-4c46-858b-a4f487cb69e4,18245,Champions League,1,54,Dejan Lovren,Liverpool,Blocked,Open Play,Head,Normal,0.04927483,1,0,110.0,37.6,0,10.283968105745952,41.70952052667619
53b73ee0-8c9c-4b64-83c5-69fc453376a1,18245,Champions League,1,54,Sadio Mané,Liverpool,Goal,Open Play,Right Foot,Volley,0.58832175,0,0,117.0,41.1,1,3.195309061734092,103.56343258958155
804f8c8e-d714-4e6a-9cd1-599665efb8c8,18245,Champions League,1,59,Francisco Román Alarcón Suárez,Real Madrid,Saved,Open Play,Right Foot,Normal,0.105558105,0,0,111.3,44.6,0,9.841239759298626,40.72362860643333
36687201-f131-4418-9dd0-f632bc9c4257,18245,Champions League,1,63,Gareth Frank Bale,Real Madrid,Goal,Open Play,Left Foot,Overhead Kick,0.04580498,0,1,104.7,38.1,1,15.41752249876743,28.902976404811614
650a2dc2-e5bb-4fac-9259-afbc03bdc322,18245,Champions League,1,69,Sadio Mané,Liverpool,Post,Open Play,Left Foot,Normal,0.04298672,0,0,98.8,47.5,0,22.487552112224222,19.1030963066933
312f9c86-6a3c-42b1-bdeb-f92cb1b16a48,18245,Champions League,1,72,Roberto Firmino Barbosa de Oliveira,Liverpool,Saved,Open Play,Right Foot,Half Volley,0.009025229,0,1,110.0,59.4,0,21.825672956406176,9.858244043626653
222c90b6-8293-409a-ac6d-e2c3c2e69948,18245,Champions League,1,73,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Blocked,Open Play,Left Foot,Normal,0.28314868,0,0,107.2,38.6,0,12.876334882255895,34.35565700729435
c7f3935c-23fa-4ddc-a6ee-eb9d0972d034,18245,Champions League,1,81,Karim Benzema,Real Madrid,Saved,Open Play,Right Foot,Volley,0.08103228,0,1,106.8,30.2,0,16.440194646049665,22.55263494883386
05688a6e-37f8-4aa6-a36e-d8151aa75997,18245,Champions League,1,82,Gareth Frank Bale,Real Madrid,Goal,Open Play,Left Foot,Normal,0.0075294827,0,0,90.2,58.6,1,35.12833614050059,11.074536419237722
18f64bd1-c8a9-4f31-9e58-3ec7a1de0a80,18245,Champions League,1,90,Adam David Lallana,Liverpool,Blocked,Open Play,Left Foot,Half Volley,0.061225574,0,0,104.3,35.2,0,16.417368851311103,26.35404004299349
edbeec9b-c1a4-46dd-9b99-1df1d9a8e6fa,18244,Champions League,2,2,Gonzalo Gerardo Higuaín,Juventus,Saved,Open Play,Head,Normal,0.07028022,0,0,106.0,37.0,0,14.317821063276353,30.650668397151733
31367083-181d-406d-84e0-693e1a1373a6,18244,Champions League,2,3,Gonzalo Gerardo Higuaín,Juventus,Saved,Open Play,Right Foot,Normal,0.023389878,0,0,92.0,49.0,0,29.410882339705484,14.780097400018695
1a989d90-d770-4ac8-898d-5f420d5bc8f1,18244,Champions League,2,6,Miralem Pjanić,Juventus,Saved,Open Play,Right Foot,Half Volley,0.04491758,0,0,98.0,35.0,0,22.561028345356956,19.64646176130523
af7c575a-50d8-419a-89a5-b4abbc11e3c9,18244,Champions League,2,19,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Goal,Open Play,Right Foot,Normal,0.08542749,0,1,105.0,44.0,1,15.524174696260024,28.072487357145448
e41ba6de-15b2-4695-aa3a-1713bf34291b,18244,Champions League,2,22,Miralem Pjanić,Juventus,Blocked,Open Play,Left Foot,Normal,0.05371165,0,0,105.0,51.0,0,18.601075237738275,19.983106970618287
f52a193e-eacc-49cc-9082-599b236a3116,18244,Champions League,2,25,Gonzalo Gerardo Higuaín,Juventus,Blocked,Open Play,Left Foot,Half Volley,0.052339688,0,1,100.0,39.0,0,20.024984394500787,22.567009408554117
2fed9dfd-c530-4567-b3e3-915490a97b84,18244,Champions League,2,26,Mario Mandžukić,Juventus,Goal,Open Play,Right Foot,Overhead Kick,0.03708837,0,0,106.0,30.0,1,17.204650534085253,21.80140996133213
7c5b5cfa-918e-426f-8edb-e7be2e64ff7c,18244,Champions League,2,30,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Blocked,Open Play,Right Foot,Overhead Kick,0.047854044,0,1,105.0,42.0,0,15.132745950421556,29.39605327093335
7d9938d4-a094-4d47-b6dd-14326ac1cd48,18244,Champions League,2,32,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Wayward,Open Play,Head,Diving Header,0.17624187,0,0,112.0,45.0,0,9.433981132056603,41.241444987698124
b326263c-945a-48f0-965c-676ceb7ea244,18244,Champions League,2,34,Paulo Bruno Exequiel Dybala,Juventus,Blocked,Free Kick,Left Foot,Normal,0.02529055,0,0,89.0,50.0,0,32.57299494980466,13.35048684732638
426c03aa-a07a-4e4f-be25-2d7bf0ca10ff,18244,Champions League,2,39,Miralem Pjanić,Juventus,Blocked,Open Play,Right Foot,Half Volley,0.04150408,0,1,97.0,37.0,0,23.194827009486403,19.417066279825576
68781b1d-521d-45d1-91eb-ae20c90601cb,18244,Champions League,2,44,Carlos Henrique Casimiro,Real Madrid,Off T,Open Play,Right Foot,Normal,0.01026013,0,0,90.0,54.0,0,33.1058907144937,12.528807942198991
b79381ee-b30a-4e9a-a861-556061dab46c,18244,Champions League,2,45,Francisco Román Alarcón Suárez,Real Madrid,Blocked,Open Play,Right Foot,Normal,0.025536312,0,0,94.0,48.0,0,27.202941017470888,16.028978571027874
4d6fa44c-3d1e-41fb-859e-3df1a49fc682,18244,Champions League,2,53,Luka Modrić,Real Madrid,Saved,Open Play,Left Foot,Normal,0.036176078,0,0,93.0,38.0,0,27.073972741361768,16.765202762193734
c0774cb2-bcad-448a-843b-4c727f637282,18244,Champions League,2,55,Marcelo Vieira da Silva Júnior,Real Madrid,Off T,Open Play,Left Foot,Normal,0.041312158,0,0,103.0,26.0,0,22.02271554554524,16.171032526780753
7f4ca05a-b65d-4426-8c7b-67d634d337de,18244,Champions League,2,58,Francisco Román Alarcón Suárez,Real Madrid,Off T,Open Play,Left Foot,Normal,0.05314489,0,0,99.0,32.0,0,22.47220505424423,18.960583751921515
82cbcfa2-5cb2-4460-9fc9-f87df15f3a14,18244,Champions League,2,60,Toni Kroos,Real Madrid,Blocked,Open Play,Left Foot,Normal,0.059818856,0,1,103.0,29.0,0,20.248456731316587,19.04353097127864
b1386445-4202-40c7-ab28-53507c68d2e9,18244,Champions League,2,60,Carlos Henrique Casimiro,Real Madrid,Goal,Open Play,Right Foot,Normal,0.017446898,0,1,90.0,34.0,1,30.59411708155671,14.62087421963326
944e9b65-7263-45e7-9cea-00379048a157,18244,Champions League,2,63,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Goal,Open Play,Right Foot,Half Volley,0.13650973,0,1,117.0,47.0,1,7.615773105863909,29.744883369719904
40d1bad9-beae-405c-b42e-c9cd0c306529,18244,Champions League,2,72,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Off T,Open Play,Right Foot,Half Volley,0.28140664,0,1,111.0,42.0,0,9.219544457292887,46.21887578573209
ce7a8043-3c29-47c7-a4dd-38bd8faa9742,18244,Champions League,2,74,Karim Benzema,Real Madrid,Blocked,Open Play,Right Foot,Normal,0.0675641,0,0,112.0,27.0,0,15.264337522473747,16.432416549774484
e5ec23b5-6171-4f08-b35e-38f582e9d177,18244,Champions League,2,74,Marcelo Vieira da Silva Júnior,Real Madrid,Off T,Open Play,Left Foot,Normal,0.040467594,0,1,97.0,33.0,0,24.041630560342615,18.128557496584236
37989eeb-cd58-49ab-8512-791caa8a98b1,18244,Champions League,2,81,Alex Sandro Lobo Silva,Juventus,Off T,Open Play,Head,Normal,0.07065242,0,0,111.0,48.0,0,12.041594578792296,29.167614074446426
9bbcb11b-604d-43db-90a8-b19f29403e17,18244,Champions League,2,89,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Blocked,Free Kick,Right Foot,Normal,0.043744557,0,0,91.0,30.0,0,30.675723300355934,14.079958688444572
b5dd76c7-aa5d-4e7c-9686-e701b8310790,18244,Champions League,2,89,Marco Asensio Willemsen,Real Madrid,Goal,Open Play,Left Foot,Normal,0.40126145,0,1,113.0,40.0,1,7.0,59.48976311332419
e4b1cf0c-c80a-4618-94f8-04a6696aa113,18244,Champions League,2,92,Álvaro Borja Morata Martín,Real Madrid,Blocked,Open Play,Right Foot,Normal,0.024945462,0,0,109.0,23.0,0,20.248456731316587,12.59038358096706
0bd1fb08-0f93-4241-87af-7bee510c5206,18244,Champions League,2,93,Gareth Frank Bale,Real Madrid,Blocked,Open Play,Left Foot,Normal,0.02260328,0,0,93.0,29.0,0,29.154759474226502,14.5201492753228
129d6ccd-ef7d-44e2-87e1-b55d018f5e24,18243,Champions League,27,4,Jorge Resurrección Merodio,Atlético Madrid,Saved,Open Play,Right Foot,Volley,0.069306016,0,1,108.0,52.0,0,16.97056274847714,19.44003539098208
855d5fee-a32c-4818-b5c8-9c98bb17bac5,18243,Champions League,27,5,Karim Benzema,Real Madrid,Saved,Open Play,Left Foot,Volley,0.41807303,0,1,115.0,41.0,0,5.0990195135927845,75.96375687948021
f17c2cb5-cc03-4991-987c-fae2518a21c9,18243,Champions League,27,5,Marcelo Vieira da Silva Júnior,Real Madrid,Off T,Open Play,Left Foot,Half Volley,0.032652855,0,1,96.0,32.0,0,25.298221281347036,17.10272925427165
158ca4ad-9fd2-4f86-94f9-c711e4b2993f,18243,Champions League,27,8,Toni Kroos,Real Madrid,Blocked,Open Play,Left Foot,Normal,0.023983413,0,0,97.0,25.0,0,27.459060435491963,13.999703099311564
2bf5883e-1d85-4412-b1e9-9f03ff8dafa0,18243,Champions League,27,14,Sergio Ramos García,Real Madrid,Goal,Open Play,Left Foot,Volley,0.5623978,0,1,117.0,40.0,1,3.0,106.26020403986122
793a58d0-0e35-4987-9197-bee42d84a10c,18243,Champions League,27,22,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Blocked,Open Play,Left Foot,Normal,0.020320546,0,0,94.0,24.0,0,30.528675044947494,12.793451728617685
97411bc2-5346-4086-adfd-973f9c947648,18243,Champions League,27,24,Juan Francisco Torres Belén,Atlético Madrid,Off T,Open Play,Right Foot,Half Volley,0.018110937,0,1,101.0,58.0,0,26.1725046566048,12.800564676860278
2dd5f4d5-75b0-43a9-b07b-2e7c33264e50,18243,Champions League,27,33,Antoine Griezmann,Atlético Madrid,Saved,Open Play,Left Foot,Normal,0.04426239,0,0,98.0,32.0,0,23.40939982143925,18.305613506269143
67243207-864c-4899-8588-7168b3353509,18243,Champions League,27,39,Antoine Griezmann,Atlético Madrid,Saved,Open Play,Left Foot,Normal,0.028468803,0,0,87.0,43.0,0,33.13608305156178,13.711837243975905
7d2addef-35f1-4422-ba69-ccdf034e8ac3,18243,Champions League,27,42,Antoine Griezmann,Atlético Madrid,Off T,Open Play,Right Foot,Normal,0.049887635,0,0,96.0,34.0,0,24.73863375370596,17.856223541354787
622f5af7-f231-4a79-a6d9-c50230fc7d35,18243,Champions League,27,53,Diego Roberto Godín Leal,Atlético Madrid,Wayward,Open Play,Head,Normal,0.18377863,0,0,115.0,45.0,0,7.0710678118654755,49.63546435459063
80f48391-c0c4-41df-803a-01fed4413e50,18243,Champions League,27,53,Antoine Griezmann,Atlético Madrid,Wayward,Open Play,Left Foot,Half Volley,0.14559157,0,0,113.0,40.0,0,7.0,59.48976311332419
44d0c095-b3a4-4383-9029-ccf6df635ba8,18243,Champions League,27,53,Stefan Savić,Atlético Madrid,Off T,Open Play,Left Foot,Half Volley,0.31139183,0,0,115.0,37.0,0,5.830951894845301,65.77225526984992
d3f03900-52fa-4014-a18d-848fddb272d7,18243,Champions League,27,54,Gareth Frank Bale,Real Madrid,Off T,Open Play,Left Foot,Normal,0.026141018,0,0,89.0,41.0,0,31.016124838541646,14.68988742085742
73062342-06c0-452b-b0a9-6a8559e5d27d,18243,Champions League,27,56,Gareth Frank Bale,Real Madrid,Wayward,Open Play,Head,Normal,0.056916248,0,0,114.0,48.0,0,10.0,29.7448823333311
725e7759-3d45-485e-a8e3-58084cd687d7,18243,Champions League,27,57,Jorge Resurrección Merodio,Atlético Madrid,Off T,Open Play,Right Foot,Half Volley,0.008927562,0,0,104.0,63.0,0,28.0178514522438,9.450240030707745
722da811-983e-4980-99d5-cf12a4f92d77,18243,Champions League,27,58,Saúl Ñíguez Esclapez,Atlético Madrid,Off T,Open Play,Left Foot,Volley,0.07256556,0,1,105.0,40.0,0,15.0,29.862834770342122
1fc7a699-2d83-4b7a-9377-0e57e92db8ac,18243,Champions League,27,61,Jorge Resurrección Merodio,Atlético Madrid,Blocked,Open Play,Right Foot,Normal,0.034006912,0,0,95.0,45.0,0,25.495097567963924,17.50826658509376
b6a02019-ea89-446d-85db-94c43e4e206b,18243,Champions League,27,61,Gareth Frank Bale,Real Madrid,Blocked,Open Play,Left Foot,Normal,0.061375666,0,1,100.0,31.0,0,21.93171219946131,18.987624426484246
d6b82b22-f46f-42a3-841f-2525d4ec6b76,18243,Champions League,27,62,Saúl Ñíguez Esclapez,Atlético Madrid,Off T,Open Play,Left Foot,Normal,0.02516255,0,0,92.0,28.0,0,30.463092423455635,13.799485644421216
c82d9b08-5233-43cb-ae39-094ec9038e9a,18243,Champions League,27,67,Gareth Frank Bale,Real Madrid,Blocked,Free Kick,Left Foot,Normal,0.008989693,0,0,97.0,62.0,0,31.827660925679098,10.45648941917726
446da448-8a3d-4a1e-a532-f47e5e3734c8,18243,Champions League,27,69,Karim Benzema,Real Madrid,Saved,Open Play,Right Foot,Normal,0.22443372,0,0,110.0,52.0,0,15.620499351813308,19.334809213630077
6d8bd3d9-3b13-4598-ba20-230b39076d44,18243,Champions League,27,73,Fernando José Torres Sanz,Atlético Madrid,Off T,Open Play,Head,Normal,0.09830945,1,0,111.0,36.0,0,9.848857801796104,41.633539931339634
8ac053c9-5dbd-4712-a9d7-4d1bde98ebf0,18243,Champions League,27,75,Gabriel Fernández Arenas,Atlético Madrid,Blocked,Open Play,Right Foot,Normal,0.015440093,0,0,85.0,39.0,0,35.014282800023196,13.029195007303501
79de6d07-8c91-4326-9545-f9984751fa68,18243,Champions League,27,77,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Saved,Open Play,Right Foot,Normal,0.051891547,0,0,98.0,51.0,0,24.596747752497688,16.636753069195503
bdef2255-fc4c-44f3-a592-ab82658e7181,18243,Champions League,27,77,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Saved,Open Play,Right Foot,Normal,0.34312502,0,1,111.0,40.0,0,9.0,47.92497848240745
56844d38-55b8-41fe-9743-da228290fc51,18243,Champions League,27,77,Gareth Frank Bale,Real Madrid,Blocked,Open Play,Right Foot,Normal,0.09359068,0,0,114.0,50.0,0,11.661903789690601,21.80141059463918
501c97b6-3eac-4f65-a67a-1c7ec0d0d1bf,18243,Champions League,27,78,Yannick Ferreira Carrasco,Atlético Madrid,Goal,Open Play,Right Foot,Half Volley,0.56457525,0,1,115.0,38.0,1,5.385164807134504,71.9958388368198
d5c2ea12-053f-40a0-bf5e-941ab5d368eb,18243,Champions League,27,84,Gareth Frank Bale,Real Madrid,Blocked,Open Play,Right Foot,Normal,0.007515605,0,0,116.0,22.0,0,18.439088914585774,5.640551213980233
11d68bb2-389d-4722-b2db-c1a4dd63e53e,18243,Champions League,27,85,Gareth Frank Bale,Real Madrid,Blocked,Open Play,Head,Normal,0.19115591,0,0,116.0,42.0,0,4.47213595499958,82.87498387318153
4ffa553b-8cc4-4af1-8090-8899931354c5,18243,Champions League,27,91,Carlos Henrique Casimiro,Real Madrid,Saved,Open Play,Right Foot,Normal,0.01860388,0,0,86.0,39.0,0,34.0147027033899,13.40833739810796
f4d91657-04b1-4a32-8977-c9a8acdf7f69,18243,Champions League,27,92,Gareth Frank Bale,Real Madrid,Off T,Open Play,Left Foot,Normal,0.0072154016,0,0,90.0,22.0,0,34.9857113690718,11.236944493500642
3aeeaebf-bbe7-4bc3-b2fb-672bbcd92ff0,18243,Champions League,27,93,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Saved,Open Play,Head,Normal,0.110161476,0,0,113.0,35.0,0,8.602325267042627,43.99491473079343
a97cb7f6-041a-45c0-8956-0a33429584af,18243,Champions League,27,100,Gareth Frank Bale,Real Madrid,Blocked,Open Play,Left Foot,Normal,0.06203611,0,1,102.0,42.0,0,18.110770276274835,24.775140930097493
069a5ef2-fbf0-40f4-90bb-654194e5c276,18243,Champions League,27,100,Luka Modrić,Real Madrid,Blocked,Open Play,Right Foot,Normal,0.024222028,0,0,92.0,45.0,0,28.442925306655784,15.77348067178844
a8872963-32e2-4c81-9453-85b42df382fa,18243,Champions League,27,101,Danilo Luiz da Silva,Real Madrid,Off T,Open Play,Left Foot,Normal,0.012664168,0,0,93.0,56.0,0,31.38470965295043,12.566366651310865
73a92d08-3803-4e21-b3ca-1ebbc693160f,18243,Champions League,27,104,Yannick Ferreira Carrasco,Atlético Madrid,Blocked,Open Play,Left Foot,Normal,0.04315578,0,0,105.0,25.0,0,21.213203435596427,15.455999530509644
